"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","map_class"
"430","13.4509175541515","104.205520989189","70","0.00378088372326975","4.14410471382897","Siemréab","Cambodia","Non Forest"
"621","13.4554919486006","104.240826179449","78","0.00276912513638374","2.94009763981768","Siemréab","Cambodia","Non Forest"
"529","13.4541407987047","104.244306285406","76","0.00321376260663722","2.10194906777097","Siemréab","Cambodia","Non Forest"
"569","13.4561988600303","104.26357227846","71","0.00265296105406615","2.04901816517399","Siemréab","Cambodia","Non Forest"
"636","13.4554353874675","104.278877040178","66","0.00306013250495688","1.65957244954072","Siemréab","Cambodia","Non Forest"
"408","13.4569434947009","104.281994788238","66","0.00306013250495688","1.65957244954072","Siemréab","Cambodia","Non Forest"
"378","13.4624656768527","103.998446702243","33","0.0101472457223446","1.86931128868407","Siemréab","Cambodia","Non Forest"
"149","13.4645507393867","104.001230016716","34","0.00165128101881875","3.31020477428372","Siemréab","Cambodia","Non Forest"
"272","13.463669896247","104.015237364419","34","0.00257942818192688","3.46974054565608","Siemréab","Cambodia","Non Forest"
"675","13.4651699813828","104.02692722187","38","0.00388928528685529","3.83770637614067","Siemréab","Cambodia","Non Forest"
"190","13.4569762194504","104.029247883955","35","0.00331093369989534","3.82017352815225","Siemréab","Cambodia","Non Forest"
"362","13.4606823482585","104.038464982543","40","0.00384001292951359","3.62981941559231","Siemréab","Cambodia","Non Forest"
"685","13.4628413729404","104.056391394529","43","0.0038992664710843","3.58210099790497","Siemréab","Cambodia","Non Forest"
"488","13.4629450925418","104.077081840413","45","0.0110864987609442","4.55264780548162","Siemréab","Cambodia","Non Forest"
"534","13.4648972282404","104.088710323407","61","0.0152705181948758","4.12914649777086","Siemréab","Cambodia","Non Forest"
"427","13.4622485718594","104.09831344754","70","0.00869767214338102","3.39931056869738","Siemréab","Cambodia","Non Forest"
"211","13.4572680653065","104.115740243328","72","0.00336916064293229","4.87414833438166","Siemréab","Cambodia","Non Forest"
"511","13.4621131381311","104.128989555669","75","0.00257942818192687","3.46974054565608","Siemréab","Cambodia","Non Forest"
